Time,GENE_gfp,M_10fthf_c,M_13dpg_c,M_2ddg6p_c,M_2pg_c,M_3pg_c,M_4abz_c,M_4adochor_c,M_5mthf_c,M_5pbdra,M_6pgc_c,M_6pgl_c,M_78dhf_c,M_78mdp_c,M_ac_c,M_accoa_c,M_actp_c,M_adp_c,M_aicar_c,M_air_c,M_akg_c,M_ala_L_c,M_ala_L_c_tRNA_c,M_amp_c,M_arg_L_c,M_arg_L_c_tRNA_c,M_asn_L_c,M_asn_L_c_tRNA_c,M_asp_L_c,M_asp_L_c_tRNA_c,M_atp_c,M_cadav_c,M_cair_c,M_cdp_c,M_chor_c,M_cit_c,M_clasp_c,M_cmp_c,M_co2_c,M_coa_c,M_ctp_c,M_cys_L_c,M_cys_L_c_tRNA_c,M_dhap_c,M_dhf_c,M_e4p_c,M_etoh_c,M_f6p_c,M_faicar_c,M_fdp_c,M_fgam_c,M_fgar_c,M_for_c,M_fum_c,M_g1p_c,M_g3p_c,M_g6p_c,M_gaba_c,M_gar_c,M_gdp_c,M_glc_D_c,M_gln_L_c,M_gln_L_c_tRNA_c,M_glu_L_c,M_glu_L_c_tRNA_c,M_glx_c,M_gly3p_c,M_gly_L_c,M_gly_L_c_tRNA_c,M_glycoA_c,M_gmp_c,M_gtp_c,M_h2o2_c,M_h2o_c,M_h2s_c,M_h_c,M_hco3_c,M_his_L_c,M_his_L_c_tRNA_c,M_hx_c,M_icit_c,M_ile_L_c,M_ile_L_c_tRNA_c,M_imp_c,M_indole_c,M_lac_D_c,M_leu_L_c,M_leu_L_c_tRNA_c,M_lys_L_c,M_lys_L_c_tRNA_c,M_mal_L_c,M_maltodextrin3_c,M_maltodextrin4_c,M_maltodextrin5_c,M_maltodextrin6_c,M_maltose_c,M_met_L_c,M_met_L_c_tRNA_c,M_methf_c,M_mglx_c,M_mlthf_c,M_mql8_c,M_mqn8_c,M_nad_c,M_nadh_c,M_nadp_c,M_nadph_c,M_nh3_c,M_o2_c,M_oaa_c,M_omp_c,M_or_c,M_pep_c,M_phe_L_c,M_phe_L_c_tRNA_c,M_pi_c,M_ppi_c,M_pro_L_c,M_pro_L_c_tRNA_c,M_prop_c,M_prpp_c,M_pyr_c,M_q8_c,M_q8h2_c,M_r5p_c,M_ru5p_D_c,M_s7p_c,M_saicar_c,M_ser_L_c,M_ser_L_c_tRNA_c,M_succ_c,M_succoa_c,M_thf_c,M_thr_L_c,M_thr_L_c_tRNA_c,M_trp_L_c,M_trp_L_c_tRNA_c,M_tyr_L_c,M_tyr_L_c_tRNA_c,M_udp_c,M_ump_c,M_utp_c,M_val_L_c,M_val_L_c_tRNA_c,M_xmp_c,M_xu5p_D_c,OPEN_GENE_gfp,PROTEIN_gfp,RIBOSOME,RIBOSOME_START_gfp,RNAP,mRNA_gfp,tRNA_c,M_co2_e,M_h_e,M_o2_e,gfp_e,INDUCER
0.1,4.99617183965311e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.0969635015601914,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.4173716916208847,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.17193310216699764,0.0752,1.37,0.9177783306379089,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.07138161419884621,0.8456122225875958,0.0,91394.49004615229,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,916.3472150610371,0.554444050334207,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.08533289216660633,0.938484582284292,1.892766667,0.0,0.0,0.181,3.828160346887562e-9,0.0,0.00215,0.0,6.749617183965311e-5,4.194755531541834e-5,10000.0,0.0,100000.0,100000.0,0.0,3.499617183965312e-5
0.11,4.996155255500985e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.1045297708273208,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.4044724873076528,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.1840310683249173,0.0752,1.37,0.9198187267272578,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.07748082543269666,0.843310739408804,0.0,90575.81625230805,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,908.3552668487241,0.5232910458521303,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.09150780884321305,0.947290523770135,1.892766667,0.0,0.0,0.181,3.844744499013374e-9,0.0,0.00215,0.0,6.749615525550098e-5,4.5970774228817785e-5,10000.0,0.0,100000.0,100000.0,0.0,3.4996155255500996e-5
0.12,4.996138056753368e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.112076370367786,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.3917523643624539,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.19602342509553472,0.0752,1.37,0.9218369040753992,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.08352462435559223,0.8410434627179452,0.0,89764.48473111117,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,900.4299109283927,0.4940242357158155,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.09762960853656832,0.9560047280699161,1.892766667,0.0,0.0,0.181,3.8619432466297835e-9,0.0,0.00215,0.0,6.749613805675337e-5,4.996367273945462e-5,10000.0,0.0,100000.0,100000.0,0.0,3.4996138056753375e-5
0.13,4.996120259219351e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.1196033202446607,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.3792088366462232,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.2079111000525171,0.0752,1.37,0.9238331046932564,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.08951352350714466,0.8388098841896305,0.0,88960.42953821759,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,892.5707848086028,0.46653128169473174,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.10369875321092756,0.9646281509328829,1.892766667,0.0,0.0,0.181,3.879740780647131e-9,0.0,0.00215,0.0,6.749612025921935e-5,5.392647899699645e-5,10000.0,0.0,100000.0,100000.0,0.0,3.499612025921936e-5
0.14,4.996101878739477e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.12711064080918205,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.3668394525438978,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.21969501257545582,0.0752,1.37,0.9258075679541973,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.09544803060842859,0.8366095030540309,0.0,88163.58532725864,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,884.7775161029642,0.4407064176186957,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.10971570076984388,0.9731617381473715,1.892766667,0.0,0.0,0.181,3.898121260520523e-9,0.0,0.00215,0.0,6.749610187873949e-5,5.785941943985219e-5,10000.0,0.0,100000.0,100000.0,0.0,3.499610187873948e-5
0.15,4.996082930856699e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.13459835269708753,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.3546417944860365,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.23137607392257578,0.0752,1.37,0.9277605306228139,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.10132864860788195,0.8344418259849006,0.0,87373.88734410905,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,877.0497233602058,0.41645007563703956,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.11568090509219098,0.9816064256445823,1.892766667,0.0,0.0,0.181,3.917069143298871e-9,0.0,0.00215,0.0,6.749608293085671e-5,6.176271880754651e-5,10000.0,0.0,100000.0,100000.0,0.0,3.49960829308567e-5
0.16,4.9960634288852725e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.14206647682487988,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.342613478464187,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.2429551873053512,0.0752,1.37,0.9296922268846012,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.1071558757283096,0.8323063669866261,0.0,86591.27142103085,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,869.387016867111,0.39366852343467507,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.12159481606912925,0.9899631396049103,1.892766667,0.0,0.0,0.181,3.936571114725927e-9,0.0,0.00215,0.0,6.749606342888528e-5,6.563660015149704e-5,10000.0,0.0,100000.0,100000.0,0.0,3.499606342888527e-5
0.17,4.996043386792061e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.14951503438618055,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.3307521535587008,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.2544332479609998,0.0752,1.37,0.9316028883740491,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.11293020551256593,0.8302026472834929,0.0,85815.67397099757,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,861.7889993996672,0.37227352401957065,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.12745787964001903,0.9982327965605676,1.892766667,0.0,0.0,0.181,3.956613207937752e-9,0.0,0.00215,0.0,6.749604338679208e-5,6.948128485035605e-5,10000.0,0.0,100000.0,100000.0,0.0,3.499604338679205e-5
0.18,4.99602281876811e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.15694404684819546,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.3190555014837138,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.26581114322234695,0.0752,1.37,0.9334927442021757,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.1186521268676016,0.8281301952134108,0.0,85047.03198223979,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,854.2552669151862,0.35218202129462506,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.13327053782702986,1.0064163034950162,1.892766667,0.0,0.0,0.181,3.97718123188927e-9,0.0,0.00215,0.0,6.749602281876812e-5,7.32969926220731e-5,10000.0,0.0,100000.0,100000.0,0.0,3.49960228187681e-5
0.19,4.996001736221652e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.16435353594821286,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.3075212361394402,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.27708975258705226,0.0752,1.37,0.9353620209842153,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.12432212410807121,0.826088546123897,0.0,84285.28301285986,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,846.785409199764,0.33331584474669695,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.1390332287694318,1.0145145579417922,1.892766667,0.0,0.0,0.181,3.99826377834728e-9,0.0,0.00215,0.0,6.749600173622166e-5,7.708394153287655e-5,10000.0,0.0,100000.0,100000.0,0.0,3.499600173622164e-5
0.2,4.995980151399529e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.1717435236900925,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.2961471031644354,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.2882699477872097,0.0752,1.37,0.9372109428663302,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.1299406770001153,0.8240772422672413,0.0,83530.36518543663,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,839.379010482849,0.3156014279825281,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.14474638675807078,1.0225284480825516,1.892766667,0.0,0.0,0.181,4.019848600470325e-9,0.0,0.00215,0.0,6.749598015139954e-5,8.084234801286359e-5,10000.0,0.0,100000.0,100000.0,0.0,3.499598015139951e-5
0.21,4.9959580779329996e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.17911403234077275,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.284930879492521,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.29935259285871074,0.0752,1.37,0.9390397315525408,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.13550826080495473,0.8220958326972216,0.0,82782.21718166464,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,832.0356500185792,0.2989695414297915,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.150410442269726,1.0304588528449679,1.892766667,0.0,0.0,0.181,4.041922067000258e-9,0.0,0.00215,0.0,6.7495958077933e-5,8.457242686916582e-5,10000.0,0.0,100000.0,100000.0,0.0,3.499595807793298e-5
0.22,4.995935525396003e-6,0.0,0.0165,0.0,0.0918,6.12540218007279,0.0,0.0,0.0,0.0,0.016681827213516,0.0,0.0,0.0,25.9255391111111,0.196526666666667,1.07,0.7965461028149,0.0,0.0,0.390902589657131,3.057083333,0.0,0.18646508442682047,1.742066667,0.0,0.732083333,0.0,1.684433333,0.0,1.2738703729188456,0.0,0.0,0.202160661300444,0.0,0.002475905047875,0.0,0.31033854420964924,0.0752,1.37,0.9408486063322709,0.125033333,0.0,3.06,0.0,0.038087158609818,0.0,0.029223321159843,0.0,3.64342489758374,0.0,0.0,0.0,0.575481519275778,0.0,2.194359885413,0.045794166353884,0.0,0.0,0.145815640978631,0.002034885447452,0.276016667,0.0,104.3866667,0.0,0.0,0.376776333333333,2.055666667,0.0,0.0,0.14102534632186048,0.8201438731689917,0.0,82040.77823708183,0.0,100000.0,0.0,1.743616667,0.0,0.0,0.003332625288528,1.5016,0.0,0.272,0.0,2.1335490438458,1.5048,0.0,1.164433333,0.0,2.5482468105652,0.0,0.0,0.0,3.0e-5,0.318515684774292,1.54955,0.0,0.0,0.0,0.0,0.0,0.0,0.051550666666667,0.063028093647548,0.013776,0.005857984521586,0.0,1000.0,0.02310699323129,0.0,0.0,3.44226311498977,1.607833333,0.0,824.7549026303013,0.28335504093044894,1.756166667,0.0,0.0,0.258,5.81292243656448,0.0,0.0,0.055402981394952,0.035171753206554,0.006378622722433,0.0,1.364916667,0.0,5.68248099036394,0.233,0.0,1.591416667,0.0,2.475933333,0.0,1.684316667,0.0,0.211656085820291,0.15602582200099102,1.0383066420002054,1.892766667,0.0,0.0,0.181,4.064474603996166e-9,0.0,0.00215,0.0,6.7495935525396e-5,8.82743912924168e-5,10000.0,0.0,100000.0,100000.0,0.0,3.499593552539599e-5
